Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1401000,0111322 A 2    SE-1-20-3-5    3.91 Acres,T,2,Residential,I  Individual,233800,225100,0,458900,190 16 AVE. S.W.,,,TV,2016
1401010,0111322 A 1    SE-1-20-3-5    1.75 Acres,T,2,Residential,I  Individual,185600,332200,0,517800,180 16 AVE. S.W.,,,TV,2016
1401030,0111322 A 3ER    SE-1-20-3-5    1.28 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,129900,0,0,129900,112 16 AVE. S.W.,,,TV,2016
1402000,5284FV B     SE-1-20-3-5    9.80 Acres,T,2,Residential,I  Individual,272000,128200,0,400200,200 16 AVE. S.W.,,,TV,2016
1402000,5284FV B     SE-1-20-3-5    9.80 Acres,T,7,Farmland,I  Individual,1200,0,0,1200,200 16 AVE. S.W.,,,TV,2016
1403000,5284FV C     SE-1-20-3-5    2.34 Acres,T,2,Residential,I  Individual,236200,284300,0,520500,240 16 AVE. S.W.,,,TV,2016
1404000,SE-1-20-3-5                      29.50 Acres,T,2,Residential,I  Individual,247300,208600,0,455900,370 16 AVE. S.W.,,,TV,2016
1404000,SE-1-20-3-5                      29.50 Acres,T,7,Farmland,I  Individual,3500,0,0,3500,370 16 AVE. S.W.,,,TV,2016
1405000,1511356 4 1    SE-1-20-3-5    33.90 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,1074500,13600,0,1088100,835 OKALTA RD. S.W.,,,TV,2016
1405010,MR    SE-1-20-3-5             11.60 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,538000,0,0,538000,350 Turner Drive SW,,,TV,2016
1405500,PT-1-20-3-5                      1.51 Acres,T,2,Residential,I  Individual,191100,392800,0,583900,850 OKALTA RD. S.W.,,,TV,2016
1406000,8910825 2 1                     8.33 Acres,T,2,Residential,I  Individual,357300,274900,0,632200,1155 OKALTA RD. S.W.,,,TV,2016
1406010,"9611013 2 1    SE-1-20-2-5    32,670 Sq. Feet",T,2,Residential,I  Individual,163400,353200,0,516600,1075 OKALTA ROAD S.W.,,,TV,2016
1406020,"9611013 2 2    SE-1-20-2-5    42,689 Sq. Feet",T,2,Residential,I  Individual,176900,280500,0,457400,1035 OKALTA ROAD S.W.,,,TV,2016
1406030,9611013 2 3    SE-1-20-2-5    1.30 Acres,T,2,Residential,I  Individual,204200,423000,0,627200,1105 TURNER GATE S.W.,,,TV,2016
1406040,9611013 2 4    SE-1-20-2-5    1.09 Acres,T,2,Residential,I  Individual,191300,451800,0,643100,1109 TURNER GATE S.W.,,,TV,2016
1406050,"9611013 2 5    SE-1-20-2-5    40,946 Sq. Feet",T,2,Residential,I  Individual,181900,360500,0,542400,1113 TURNER GATE S.W.,,,TV,2016
1406060,"9611013 2 6    SE-1-20-2-5    40,946 Sq. Feet",T,2,Residential,I  Individual,174600,341300,0,515900,340 TURNER DRIVE S.W.,,,TV,2016
1406070,9611013 2 7    SE-1-20-2-5    1.16 Acres,T,2,Residential,I  Individual,203400,328700,0,532100,355 TURNER DRIVE S.W.,,,TV,2016
1406080,9611013 2 8    SE-1-20-2-5    1.00 Acres,T,2,Residential,I  Individual,193100,297300,0,490400,345 TURNER DRIVE S.W.,,,TV,2016
1406090,"9611013 2 9MR    SE-1-20-2-5    21,780 Sq. Feet    Municipal Reserve Lot",E,10,Municipal Public Lands-Exempt,M  Municipal,160900,0,0,160900,335 TURNER DRIVE S.W.,,,TV,2016
1407000,9310679 2 2                     2.03 Acres,T,2,Residential,I  Individual,199400,268800,0,468200,1000 OAKALTA ROAD NW,,,TV,2016
1407250,9312616 2 2                     1.45 Acres,T,2,Residential,I  Individual,170800,248100,0,418900,1040 OKALTA ROAD S.W.,,,TV,2016
1407500,9312616 2 1    SE-1-20-3-5    1.48 Acres,T,2,Residential,I  Individual,198100,254400,0,452500,1080 OKALTA RD. S.W.,,,TV,2016
1408000,9111448 1                        8.16 Acres,T,2,Residential,I  Individual,247300,280700,0,528000,1100 OKALTA RD. S.W.,,,TV,2016
1408000,9111448 1                        8.16 Acres,T,7,Farmland,I  Individual,700,0,0,700,1100 OKALTA RD. S.W.,,,TV,2016
1409000,9112618 3                        3.85 Acres,T,2,Residential,I  Individual,247300,290300,0,537600,1200 OKALTA RD. S.W.,,,TV,2016
1409000,9112618 3                        3.85 Acres,T,7,Farmland,I  Individual,100,0,0,100,1200 OKALTA RD. S.W.,,,TV,2016
1500010,"7610939 H 1    SW-6-20-2-5    11,090 Sq. Feet",T,2,Residential,I  Individual,106300,140600,0,246900,1450 DECALTA DR. S.E.,,,TV,2016
1500020,"7610939 H 2    SW-6-20-2-5    7,240 Sq. Feet",T,2,Residential,I  Individual,94800,96600,0,191400,1454 DECALTA DR. S.E.,,,TV,2016
1500030,"7610939 H 3    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,94400,150000,0,244400,1502 DECALTA DR. S.E.,,,TV,2016
1500040,"7610939 H 4    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,94400,231600,0,326000,1504 DECALTA DR. S.E.,,,TV,2016
1500050,"7610939 H 5    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,94400,155500,0,249900,1506 DECALTA DR. S.E.,,,TV,2016
1500060,"7610939 H 6    SW-6-20-2-5    7,150 Sq. Feet",T,2,Residential,I  Individual,94400,169100,0,263500,1510 DECALTA DR. S.E.,,,TV,2016
1500070,"8311884 H 7A    SW-6-20-2-5    7,080 Sq. Feet",T,2,Residential,I  Individual,94200,262200,0,356400,1514 DECALTA DR. S.E.,,,TV,2016
1500080,"8311884 H 7B    SW-6-20-2-5    7,170 Sq. Feet",T,2,Residential,I  Individual,94500,245300,0,339800,1518 DECALTA DR. S.E.,,,TV,2016
1500090,"8311884 H 7C    SW-6-20-2-5    7,150 Sq. Feet    50' X 143' Lot",T,2,Residential,I  Individual,94400,246800,0,341200,1520 DECALTA DR. S.W.,,,TV,2016
1500100,"7610939 H 8    SW-6-20-2-5    7,200 Sq. Feet    50' X 144' = 7200",T,2,Residential,I  Individual,94600,145700,0,240300,1526 DECALTA DR. S.E.,,,TV,2016
1500110,"7610939 H 9    SW-6-20-2-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,156000,0,250600,1604 DECALTA DR. S.E.,,,TV,2016
1500120,"7610939 H 10    SW-6-20-2-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,155800,0,250400,1608 DECALTA ROAD SE,,,TV,2016
1500130,"7610939 H 11    SW-6-20-2-5    7,060 Sq. Feet",T,2,Residential,I  Individual,94100,156100,0,250200,1612 DECALTA ROAD S.E.,,,TV,2016
1500140,"7610939 H 12    SW-6-20-2-5    7,060 Sq. Feet",T,2,Residential,I  Individual,94100,153000,0,247100,1616 DECALTA DR. S.E.,,,TV,2016
1500150,"7610939 H 13    SW-6-20-2-5    7,340 Sq. Feet",T,2,Residential,I  Individual,95100,125200,0,220300,1620 DECALTA DR. S.E.,,,TV,2016
1500160,"7610939 H 14    SW-6-20-2-5    9,280 Sq. Feet",T,2,Residential,I  Individual,102100,127800,0,229900,1624 DECALTA DR. S.E.,,,TV,2016
1500170,"7610939 H 15    SW-6-20-2-5    8,760 Sq. Feet",T,2,Residential,I  Individual,100300,151400,0,251700,1629 SOUTHWOOD RD. S.E.,,,TV,2016
1500180,"7610939 H 16    SW-6-20-2-5    7,640 Sq. Feet",T,2,Residential,I  Individual,96200,119500,0,215700,1625 SOUTHWOOD RD. S.E.,,,TV,2016
1500190,"7610939 H 17    SW-6-20-2-5    7,350 Sq. Feet",T,2,Residential,I  Individual,95200,158000,0,253200,1621 SOUTHWOOD RD. S.E.,,,TV,2016
1500200,"7610939 H 18    SW-6-20-2-5    7,350 Sq. Feet",T,2,Residential,I  Individual,95200,163300,0,258500,1617 SOUTHWOOD RD. S.E.,,,TV,2016
1500210,"7610939 H 19    SW-6-20-2-5    7,640 Sq. Feet",T,2,Residential,I  Individual,96200,154900,0,251100,1613 SOUTHWOOD RD. S.E.,,,TV,2016
1500215,"9310228 H 26    SW-6-20-2-5    7,138 Sq. Feet",T,2,Residential,I  Individual,94400,146300,0,240700,1607 SOUTHWOOD RD. S.E.,,,TV,2016
1500220,"9310228 H 27    SW-6-20-2-5    7,166 Sq. Feet",T,2,Residential,I  Individual,94500,152900,0,247400,1605 SOUTHWOOD RD. S.E.,,,TV,2016
1500240,"7610939 H 21    SW-6-20-2-5    7,250 Sq. Feet",T,2,Residential,I  Individual,94800,100700,0,195500,1519 SOUTHWOOD RD. S.E.,,,TV,2016
1500250,"7610939 H 22    SW-6-20-2-5    7,550 Sq. Feet",T,2,Residential,I  Individual,95900,118000,0,213900,1515 SOUTHWOOD RD. S.E.,,,TV,2016
1500260,"7610939 H 23    SW-6-20-2-5    7,750 Sq. Feet",T,2,Residential,I  Individual,96600,211800,0,308400,1511 SOUTHWOOD RD. S.E.,,,TV,2016
1500270,"7610939 H 24    SW-6-20-2-5    7,950 Sq. Feet",T,2,Residential,I  Individual,97300,110300,0,207600,1507 SOUTHWOOD RD. S.E.,,,TV,2016
1500280,"7610939 H 25    SW-6-20-2-5    10,230 Sq. Feet",T,2,Residential,I  Individual,112500,75500,0,188000,1503 SOUTHWOOD RD. S.E.,,,TV,2016
1500310,"0011986  1    SW-6-20-2-5    5,589 Sq. Feet",T,2,Residential,I  Individual,91900,234800,0,326700,101 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500320,"0011986  2    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,254600,0,351300,103 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500330,"0011986  3    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,248600,0,345300,105 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500340,"0011986  4    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,263300,0,360000,107 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500350,"0011986  5    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,230800,0,327500,109 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500360,"0011986  6    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,245100,0,341800,111 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500370,"0011986  7    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,229800,0,326500,113 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500380,"0011986  8    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,231300,0,328000,115 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500390,"0011986  9    SW-6-20-2-5    6,028 Sq. Feet",T,2,Residential,I  Individual,96700,279000,0,375700,117 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500400,"0011986  10    SW-6-20-2-5    6,025 Sq. Feet",T,2,Residential,I  Individual,96700,272000,0,368700,119 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500410,"0011986  11    SW-6-20-2-5    7,543 Sq. Feet",T,2,Residential,I  Individual,102500,276700,0,379200,121 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500420,"0011986  12    SW-6-20-2-5    9,207 Sq. Feet",T,2,Residential,I  Individual,119700,299000,0,418700,123 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500430,"0011986  13    SW-6-20-2-5    7,629 Sq. Feet",T,2,Residential,I  Individual,113100,267300,0,380400,125 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500440,"0011986  14    SW-6-20-2-5    6,410 Sq. Feet",T,2,Residential,I  Individual,108000,245100,0,353100,116 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500450,"0011986  15    SW-6-20-2-5    6,607 Sq. Feet",T,2,Residential,I  Individual,108800,259800,0,368600,114 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500460,"0011986  16    SW-6-20-2-5    6,886 Sq. Feet",T,2,Residential,I  Individual,110000,237400,0,347400,112 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500470,"0011986  17    SW-6-20-2-5    6,884 Sq. Feet",T,2,Residential,I  Individual,110000,251500,0,361500,118 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500480,"0011986  18    SW-6-20-2-5    6,586 Sq. Feet",T,2,Residential,I  Individual,108700,246300,0,355000,116 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500490,"0011986  19    SW-6-20-2-5    6,351 Sq. Feet",T,2,Residential,I  Individual,107700,286900,0,394600,114 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500500,"0011986  20    SW-6-20-2-5    7,965 Sq. Feet",T,2,Residential,I  Individual,114500,266300,0,380800,112 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500510,"0011986  21    SW-6-20-2-5    6,570 Sq. Feet",T,2,Residential,I  Individual,108700,226100,0,334800,110 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500520,"0011986  22    SW-6-20-2-5    7,965 Sq. Feet",T,2,Residential,I  Individual,109300,317800,0,427100,108 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500530,"0011986  23    SW-6-20-2-5    6,637 Sq. Feet",T,2,Residential,I  Individual,99000,250700,0,349700,106 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500540,"0011986  24    SW-6-20-2-5    6,324 Sq. Feet",T,2,Residential,I  Individual,97800,234400,0,332200,104 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500550,"0011986  25    SW-6-20-2-5    6,727 Sq. Feet",T,2,Residential,I  Individual,99400,249700,0,349100,102 BAILEY RIDGE CLOSE S.E.,,,TV,2016
1500560,0011979 1ER     SW-6-20-2-5    6.94 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,235700,0,0,235700,118 BAILEY RIDGE PLACE S.E.,,,TV,2016
1500570,"0011979 5PUL     SW-6-20-2-5    2,691 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,37000,0,0,37000,1512 SOUTHWOOD ROAD S.E,,,TV,2016
1500580,"0011979 4MR     SW-6-20-2-5    9,418 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,93200,0,0,93200,1516 SOUTHWOOD ROAD S.E,,,TV,2016
1500590,0011979 3MR     SW-6-20-2-5    7.17 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,239500,0,0,239500,910 DECALTA ROAD S.E,,,TV,2016
1501000,"8011291 2 W1                  30,928 Sq. Feet",T,2,Residential,I  Individual,133400,213900,0,347300,103 CALKINS PLACE S.E.,,,TV,2016
1501005,8011291 2 E1                   1.00 Acres,T,2,Residential,I  Individual,163900,155900,0,319800,107 CALKINS PLACE S.E.,,,TV,2016
1501010,8011291 2 2                     1.81 Acres,T,2,Residential,I  Individual,138700,134000,0,272700,626 CALKINS PLACE S.E.,,,TV,2016
1501015,"9511646 2 9    NW-6-20-2-5    23,868 Sq. Feet",T,2,Residential,I  Individual,124500,269900,0,394400,708 CAULKINS PLACE S.E,,,TV,2016
1501020,"9511646 2 8    NW-6-20-2-5    23,868 Sq. Feet    102' x 234'",T,2,Residential,I  Individual,124500,74800,0,199300,702 CALKINS PLACE S.E.,,,TV,2016
1501030,8011291 2 4    NW-6-20-2-5    1.15 Acres,T,2,Residential,I  Individual,180200,112700,0,292900,802 CALKINS PLACE S.E.,,,TV,2016
1501040,8011291 2 5    W -6-20-2-5    1.05 Acres    Poverty Flats,T,2,Residential,I  Individual,177500,191200,0,368700,822 CALKINS PLACE S.E.,,,TV,2016
1501050,"8011291 2 6                     33,454 Sq. Feet",T,2,Residential,I  Individual,136500,115400,0,251900,844 CALKINS PLACE S.E.,,,TV,2016
1501060,"8910678 2 19                   18,295 Sq. Feet",T,2,Residential,I  Individual,117600,170600,0,288200,906 CALKINS PLACE S.E.,,,TV,2016
1501065,"8910678 2 20                   29,185 Sq. Feet",T,2,Residential,I  Individual,137800,252200,0,390000,1010 CALKINS PLACE S.E,,,TV,2016
1501070,8011291 1 8                     1.04 Acres,T,2,Residential,I  Individual,230400,143700,0,374100,1065 CALKINS PLACE S.E.,,,TV,2016
1501080,"8011291 1 9                     34,761 Sq. Feet",T,2,Residential,I  Individual,179600,530100,0,709700,1047 CALKINS PLACE S.E.,,,TV,2016
1501090,"8011291 1 10                   27,007 Sq. Feet",T,2,Residential,I  Individual,167000,300900,0,467900,1025 CALKINS PLACE S.E.,,,TV,2016
1501100,8011291 1 11    SW-6-20-2-5    1.05 Acres,T,2,Residential,I  Individual,230700,231200,0,461900,1003 CALKINS PLACE S.E.,,,TV,2016
1501110,8011291 1 12                   1.03 Acres,T,2,Residential,I  Individual,230000,193000,0,423000,883 CALKINS PLACE S.E.,,,TV,2016
1501120,8011291 1 13    NW-6-20-2-5,E,10,Municipal Public Lands-Exempt,M  Municipal,0,26300,0,26300,REAR 865 CALKINS PLACE S.E.,,,TV,2016
1501140,"8011291 1 13                   42,602 Sq. Feet",T,2,Residential,I  Individual,185000,228500,0,413500,865 CALKINS PLACE S.E.,,,TV,2016
1501150,8011291 1 14                   1.02 Acres,T,2,Residential,I  Individual,220800,171500,0,392300,843 CALKINS PLACE S.E.,,,TV,2016
1501160,"8011291 1 15                   40,467 Sq. Feet",T,2,Residential,I  Individual,167100,138900,0,306000,725 CALKINS PLACE S.E.,,,TV,2016
1501170,8011291 1 16                   1.25 Acres,T,2,Residential,I  Individual,201200,200600,0,401800,701 CALKINS PLACE S.E.,,,TV,2016
1501180,1511355 1 19    SW-6-20-2-5    3.10 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,261100,9956700,0,10217800,1105 CALKINS PLACE S.E,,,TV,2016
1501190,8011291 1 18                   7.30 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,347100,0,0,347100,,,,TV,2016
1502000,9412513 PTN2     SW-6-20-2-5    69.72 Acres,T,1,Residential Vacant,C  Corporation,1410500,0,0,1410500,900 DECALTA ROAD SOUTH S.E,,,TV,2016
1503000,9412513 PTN2     W -6-20-2-5    50.01 Acres,T,7,Farmland,C  Corporation,16000,0,0,16000,1525 DECALTA ROAD S.E.,,,TV,2016
1503020,"0112061 UNIT 2    S -6-20-2-5    3,873 Sq. Feet",T,2,Residential,I  Individual,96700,225100,0,321800,2 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503030,"0112061 UNIT 3    S -6-20-2-5    4,210 Sq. Feet",T,2,Residential,I  Individual,106200,216200,0,322400,3 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503040,"0112061 UNIT 4    S -6-20-2-5    4,304 Sq. Feet",T,2,Residential,I  Individual,108800,243200,0,352000,4 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503050,"0112061 UNIT 5    S -6-20-2-5    4,263 Sq. Feet",T,2,Residential,I  Individual,107700,233800,0,341500,5 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503060,"0112061 UNIT 6    S -6-20-2-5    4,263 Sq. Feet",T,2,Residential,I  Individual,107700,239900,0,347600,6 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503070,"0112061 UNIT 7    S -6-20-2-5    4,263 Sq. Feet",T,2,Residential,I  Individual,107700,229700,0,337400,7 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503080,"0112061 UNIT 8    S -6-20-2-5    4,263 Sq. Feet",T,2,Residential,I  Individual,107700,219000,0,326700,8 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503090,"0112061 UNIT 9    S -6-20-2-5    4,263 Sq. Feet",T,2,Residential,I  Individual,107700,217200,0,324900,9 925 IMPERIAL DRIVE S.E.,,,TV,2016
1503100,"0112061 UNIT 10    S -6-20-2-5    4,220 Sq. Feet",T,2,Residential,I  Individual,106500,245600,0,352100,10 925 IMPERIAL DRIVE S.E,,,TV,2016
1503110,"0112061 UNIT 11    S -6-20-2-5    5,017 Sq. Feet",T,2,Residential,I  Individual,122600,254900,0,377500,11 925 IMPERIAL DRIVE S.E,,,TV,2016
1503120,"0112061 UNIT 12    S -6-20-2-5    4,871 Sq. Feet",T,2,Residential,I  Individual,120000,255000,0,375000,12 925 IMPERIAL DRIVE S.E,,,TV,2016
1503130,"0112061 UNIT 13    S -6-20-2-5    4,507 Sq. Feet",T,2,Residential,I  Individual,113500,253700,0,367200,13 925 IMPERIAL DRIVE S.E,,,TV,2016
1503140,"0112061 UNIT 14    S -6-20-2-5    4,553 Sq. Feet",T,2,Residential,I  Individual,114300,257700,0,372000,14 925 IMPERIAL DRIVE S.E,,,TV,2016
1503150,"0112061 UNIT 15    S -6-20-2-5    4,788 Sq. Feet",T,2,Residential,I  Individual,118500,233700,0,352200,15 925 IMPERIAL DRIVE S.E,,,TV,2016
1503160,"0112061 UNIT 16    S -6-20-2-5    4,223 Sq. Feet",T,2,Residential,I  Individual,106600,232000,0,338600,16 925 IMPERIAL DRIVE S.E,,,TV,2016
1503170,"0112061 UNIT 17    S -6-20-2-5    4,223 Sq. Feet",T,2,Residential,I  Individual,106600,240000,0,346600,17 925 IMPERIAL DRIVE S.E,,,TV,2016
1503180,"0112061 UNIT 18    S -6-20-2-5    4,223 Sq. Feet",T,2,Residential,I  Individual,102900,244400,0,347300,18 925 IMPERIAL DRIVE S.E,,,TV,2016
1503190,"0112061 UNIT 19    S -6-20-2-5    4,197 Sq. Feet",T,2,Residential,I  Individual,105800,249200,0,355000,19 925 IMPERIAL DRIVE S.E,,,TV,2016
1503200,"0112061 UNIT 20    S -6-20-2-5    4,197 Sq. Feet",T,2,Residential,I  Individual,105800,221400,0,327200,20 925 IMPERIAL DRIVE S.E,,,TV,2016
1503210,"0112061 UNIT 21    S -6-20-2-5    4,452 Sq. Feet",T,2,Residential,I  Individual,112500,241100,0,353600,21 925 IMPERIAL DRIVE S.E,,,TV,2016
1503220,"0112061 UNIT 22    S -6-20-2-5    4,596 Sq. Feet",T,2,Residential,I  Individual,115000,261200,0,376200,22 925 IMPERIAL DRIVE S.E,,,TV,2016
1503230,"0112061 UNIT 23    S -6-20-2-5    4,472 Sq. Feet",T,2,Residential,I  Individual,112800,249200,0,362000,23 925 IMPERIAL DRIVE S.E,,,TV,2016
1503240,"0112061 UNIT 24    S -6-20-2-5    9,052 Sq. Feet",T,2,Residential,I  Individual,157400,243700,0,401100,24 925 IMPERIAL DRIVE S.E,,,TV,2016
1503250,"0112061 UNIT 25    S -6-20-2-5    8,913 Sq. Feet",T,2,Residential,I  Individual,156600,245000,0,401600,25 925 IMPERIAL DRIVE S.E,,,TV,2016
1503260,"0112061 UNIT 26    S -6-20-2-5    4,280 Sq. Feet",T,2,Residential,I  Individual,108200,245600,0,353800,26 925 IMPERIAL DRIVE S.E,,,TV,2016
1503270,"0112061 UNIT 27    S -6-20-2-5    4,174 Sq. Feet",T,2,Residential,I  Individual,105200,252200,0,357400,27 925 IMPERIAL DRIVE S.E,,,TV,2016
1503280,"0112061 UNIT 28    S -6-20-2-5    4,174 Sq. Feet",T,2,Residential,I  Individual,105200,258000,0,363200,28 925 IMPERIAL DRIVE S.E,,,TV,2016
1503290,"0112061 UNIT 29    S -6-20-2-5    4,175 Sq. Feet",T,2,Residential,I  Individual,105200,239500,0,344700,29 925 IMPERIAL DRIVE S.E,,,TV,2016
1503300,"0112061 UNIT 30    S -6-20-2-5    4,176 Sq. Feet",T,2,Residential,I  Individual,105200,254300,0,359500,30 925 IMPERIAL DRIVE S.E,,,TV,2016
1503310,"0112061 UNIT 31    S -6-20-2-5    4,176 Sq. Feet",T,2,Residential,I  Individual,105200,225500,0,330700,31 925 IMPERIAL DRIVE S.E,,,TV,2016
1503320,"0112061 UNIT 32    S -6-20-2-5    4,177 Sq. Feet",T,2,Residential,I  Individual,105300,231500,0,336800,32 925 IMPERIAL DRIVE S.E,,,TV,2016
1503330,"0112061 UNIT 33    S -6-20-2-5    4,177 Sq. Feet",T,2,Residential,I  Individual,105300,248000,0,353300,33 925 IMPERIAL DRIVE S.E,,,TV,2016
1503340,"0112061 UNIT 34    S -6-20-2-5    4,178 Sq. Feet",T,2,Residential,I  Individual,105300,200400,0,305700,34 925 IMPERIAL DRIVE S.E,,,TV,2016
1503350,"0112061 UNIT 35    S -6-20-2-5    4,520 Sq. Feet",T,2,Residential,I  Individual,113700,227200,0,340900,35 925 IMPERIAL DRIVE S.E,,,TV,2016
1503360,"0112061 UNIT 36    S -6-20-2-5    4,661 Sq. Feet",T,2,Residential,I  Individual,116200,252600,0,368800,36 925 IMPERIAL DRIVE S.E,,,TV,2016
1503370,"0112061 UNIT 37    S -6-20-2-5    6,675 Sq. Feet",T,2,Residential,I  Individual,144000,241200,0,385200,37 925 IMPERIAL DRIVE S.E,,,TV,2016
1503380,"0112061 UNIT 38    S -6-20-2-5    3,994 Sq. Feet",T,1,Residential Vacant,C  Corporation,93200,0,0,93200,38 925 IMPERIAL DRIVE S.E,,,TV,2016
1503390,"0112061 UNIT 39    S -6-20-2-5    4,334 Sq. Feet",T,1,Residential Vacant,I  Individual,102100,0,0,102100,39 925 IMPERIAL DRIVE S.E,,,TV,2016
1503400,"0112061 UNIT 40    S -6-20-2-5    4,334 Sq. Feet",T,1,Residential Vacant,C  Corporation,102100,0,0,102100,40 925 IMPERIAL DRIVE S.E,,,TV,2016
1503410,"0112061 UNIT 41    S -6-20-2-5    4,334 Sq. Feet",T,1,Residential Vacant,C  Corporation,102100,0,0,102100,41 925 IMPERIAL DRIVE S.E,,,TV,2016
1503420,"0112061 UNIT 42    S -6-20-2-5    4,334 Sq. Feet",T,2,Residential,I  Individual,109700,229300,0,339000,42 925 IMPERIAL DRIVE S.E,,,TV,2016
1503430,"0112061 UNIT 43    S -6-20-2-5    3,808 Sq. Feet",T,2,Residential,I  Individual,94900,214900,0,309800,43 925 IMPERIAL DRIVE S.E,,,TV,2016
1503440,"0112061 UNIT 44MR    S -6-20-2-5    15,377 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,18000,0,0,18000,44 925 IMPERIAL DRIVE S.E,,,TV,2016
1503450,"0112061 UNIT 45MR    S -6-20-2-5    1,621 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,5400,0,0,5400,45 925 IMPERIAL DRIVE S.E,,,TV,2016
1503460,"0112061 UNIT 46PUL    S -6-20-2-5    1,553 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,7700,0,0,7700,46 925 IMPERIAL DRIVE S.E,,,TV,2016
1504000,0614048 1 1    SE-6-20-2-5    26.08 Acres    ACCESS FROM 16TH AVENUE,T,7,Farmland,C  Corporation,4500,0,0,4500,500 16TH AVENUE S.E.,,,TV,2016
