Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
624020,"1113431 33 3    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,304600,0,392400,606 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624030,"1113431 33 4    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,232300,0,320100,608 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624040,"1113431 33 18    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,99000,262300,0,361300,654 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624050,"1113431 33 17    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,239300,0,327100,652 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624060,"1113431 33 16    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,251100,0,338900,650 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624070,"1113431 33 15    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,222500,0,310300,648 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624080,"1413063 33 5    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,215600,0,303400,610 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624090,"1413063 33 6    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,215600,0,303400,612 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624100,"1413063 33 7    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,245600,0,333400,614 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624110,"1413063 33 8    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,87800,223100,0,310900,616 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624120,"1413063 33 9    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,94300,236100,0,330400,618 Country Meadows Close N.W.,Land    R - Residential,,TV,2017
624130,"1612123 32 13    SE-12-20-3-5    4,441 Sq. Feet",T,1,Residential Vacant,I  Individual,85000,0,0,85000,651 Country Meadows Close NW,Land    R - Residential,,TV,2017
624140,"1612123 32 12    SE-12-20-3-5    4,648 Sq. Feet",T,1,Residential Vacant,I  Individual,87600,0,0,87600,653 Country Meadows Close NW,Land    R - Residential,,TV,2017
624150,"1612123 32 11    SE-12-20-3-5    5,059 Sq. Feet",T,1,Residential Vacant,I  Individual,92700,0,0,92700,655 Country Meadows Close NW,Land    R - Residential,,TV,2017
624400,"1612123 32 5    SE-12-20-3-5    4,657 Sq. Feet",T,1,Residential Vacant,I  Individual,91900,0,0,91900,409 Edward Avenue NW,Land    R - Residential,,TV,2017
624410,"1612123 32 6    SE-12-20-3-5    4,632 Sq. Feet",T,1,Residential Vacant,I  Individual,91600,0,0,91600,411 Edward Ave NW,Land    R - Residential,,TV,2017
624420,"1612123 32 7    SE-12-20-3-5    4,380 Sq. Feet",T,1,Residential Vacant,I  Individual,92200,0,0,92200,413 Edward Ave NW,Land    R - Residential,,TV,2017
624430,"1612123 32 8    SE-12-20-3-5    5,253 Sq. Feet",T,1,Residential Vacant,I  Individual,99700,0,0,99700,415 Edward Ave NW,Land    R - Residential,,TV,2017
624440,"1612123 32 9    SE-12-20-3-5    6,954 Sq. Feet",T,2,Residential,I  Individual,110400,23900,0,134300,417 Edward AVE NW,Land    R - Residential,,TV,2017
624450,"1612123 32 10    SE-12-20-3-5    4,393 Sq. Feet",T,1,Residential Vacant,I  Individual,88400,0,0,88400,419 Edward Ave NW,Land    R - Residential,,TV,2017
690010,"3603FD C E98'    SE-12-20-3-5    5,100 Sq. Feet",T,2,Residential,I  Individual,74700,110600,0,185300,101 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
690020,"3603FD C     SE-12-20-3-5    5,200 Sq. Feet",T,2,Residential,I  Individual,75800,141200,0,217000,103 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
690030,"3603FD C W130'    SE-12-20-3-5    6,810 Sq. Feet",T,2,Residential,I  Individual,87100,112100,0,199200,105 WINDSOR AVE. N.W.,Land    R - Residential,,TV,2017
693020,"1611506 33 14    SE-12-20-3-5    4,659 Sq. Feet",T,2,Residential,C  Corporation,83600,261800,0,345400,646 Country Meadows CL NW,Land    R - Residential,,TV,2017
693030,"1611506 33 13    SE-12-20-3-5    4,656 Sq. Feet",T,2,Residential,C  Corporation,83500,93300,0,176800,644 Country Meadows CL NW,Land    R - Residential,,TV,2017
693040,"1611506 33 12    SE-12-20-3-5    4,658 Sq. Feet",T,2,Residential,C  Corporation,83500,25600,0,109100,642 Country Meadows CL NW,Land    R - Residential,,TV,2017
693050,"1611506 33 11    SE-12-20-3-5    4,658 Sq. Feet",T,2,Residential,C  Corporation,83500,24900,0,108400,640 Country Meadows CL NW,Land    R - Residential,,TV,2017
693060,"1611506 33 10    SE-12-20-3-5    5,556 Sq. Feet",T,2,Residential,C  Corporation,94200,32000,0,126200,638 Country Meadows CL NW,Land    R - Residential,,TV,2017
693070,"1611506 32 14    SE-12-20-3-5    4,632 Sq. Feet",T,1,Residential Vacant,I  Individual,83200,0,0,83200,649 Country Meadows CL NW,Land    R - Residential,,TV,2017
693080,"1611506 32 15    SE-12-20-3-5    4,632 Sq. Feet",T,1,Residential Vacant,I  Individual,83200,0,0,83200,647 Country Meadows CL NW,Land    R - Residential,,TV,2017
693090,"1611506 32 16    SE-12-20-3-5    4,429 Sq. Feet",T,1,Residential Vacant,I  Individual,80800,0,0,80800,645 Country Meadows CL NW,Land    R - Residential,,TV,2017
693990,"SE-12-20-3-5                    30,492 Sq. Feet",T,1,Residential Vacant,I  Individual,30900,0,0,30900,425 Dunham Lane NW,Land    R - Residential,,TV,2017
694000,SE-12-20-3-5                    2.65 Acres,T,1,Residential Vacant,I  Individual,223700,0,0,223700,305 DUNHAM LANE NW,Land    R - Residential,,TV,2017
694010,"1611506 32 17    SE-12-20-3-5    4,625 Sq. Feet",T,1,Residential Vacant,I  Individual,87300,0,0,87300,643 Country Meadows CL NW,Land    R - Residential,,TV,2017
694020,"1611506 32 18    SE-12-20-3-5    4,622 Sq. Feet",T,1,Residential Vacant,I  Individual,87300,0,0,87300,641 Country Meadows Close NW,Land    R - Residential,,TV,2017
694030,"1611506 32 19    SE-12-20-3-5    4,437 Sq. Feet",T,1,Residential Vacant,I  Individual,85000,0,0,85000,639 Country Meadows CL NW,Land    R - Residential,,TV,2017
694040,"1512671 32 20    SE-12-20-3-5    4,413 Sq. Feet",T,1,Residential Vacant,I  Individual,84700,0,0,84700,637 Country Meadows Close NW,Land    R - Residential,,TV,2017
694050,0012347 25     SE-12-20-3-5    1.30 Acres,T,1,Residential Vacant,I  Individual,38600,0,0,38600,435 DUNHAM LANE N.W.,Land    R - Residential,,TV,2017
694060,"1512671 32 21    SE-12-20-3-5    6,889 Sq. Feet",T,1,Residential Vacant,I  Individual,108100,0,0,108100,635 Country Meadows Close NW,Land    R - Residential,,TV,2017
694070,"1512671 32 22    SE-12-20-3-5    4,628 Sq. Feet",T,1,Residential Vacant,I  Individual,87400,0,0,87400,633 Country Meadows Close NW,Land    R - Residential,,TV,2017
694080,"1512671 32 23    SE-12-20-3-5    4,413 Sq. Feet",T,2,Residential,I  Individual,84700,223700,0,308400,631 Country Meadows Close NW,Land    R - Residential,,TV,2017
694090,"1512671 32 24    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,87400,228500,0,315900,629 Country Meadows Close NW,Land    R - Residential,,TV,2017
694100,"1512671 32 25    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,87400,269800,0,357200,627 Country MEadows Close NW,Land    R - Residential,,TV,2017
694110,"1512671 32 26    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,87400,261400,0,348800,625 Country Meadows Close NW,Land    R - Residential,,TV,2017
694120,"1512671 32 27    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,87400,78000,0,165400,623 Country Meadows Close NW,Land    R - Residential,,TV,2017
694130,"1512671 32 28    SE-12-20-3-5    4,198 Sq. Feet",T,1,Residential Vacant,I  Individual,80400,0,0,80400,621 Country Meadows Close NW,Land    R - Residential,,TV,2017
698000,SE-12-20-3-5                    3.78 Acres,T,2,Residential,I  Individual,285800,328400,0,614200,415 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699000,"9210468 24 1    SE-12-20-3-5    11,326 Sq. Feet",T,2,Residential,I  Individual,109700,158400,0,268100,302 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699500,"9210468 24 2    SE-12-20-3-5    43,124 Sq. Feet",T,1,Residential Vacant,I  Individual,118400,0,0,118400,402 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699510,"9311984 24 3    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,103100,268800,0,371900,304 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699520,"9311984 24 4    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,103100,202900,0,306000,306 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699530,"9311984 24 5    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,106000,270900,0,376900,308 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699540,"9311984 24 6    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,101200,161800,0,263000,310 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699550,"9311984 24 7    SE-12-20-3-5    7,722 Sq. Feet",T,2,Residential,I  Individual,109400,193800,0,303200,312 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699560,"9311984 24 8    SE-12-20-3-5    7,340 Sq. Feet",T,2,Residential,I  Individual,107800,225800,0,333600,314 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699570,"9311984 24 9    SE-12-20-3-5    6,518 Sq. Feet",T,2,Residential,I  Individual,104400,204600,0,309000,316 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699580,"9311984 24 10    SE-12-20-3-5    5,590 Sq. Feet",T,2,Residential,I  Individual,97000,199600,0,296600,318 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699590,"9311984 24 11    SE-12-20-3-5    6,005 Sq. Feet",T,2,Residential,I  Individual,102300,266400,0,368700,320 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699600,"9311984 24 12    SE-12-20-3-5    6,652 Sq. Feet",T,2,Residential,I  Individual,105000,187800,0,292800,322 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699610,"9311984 24 13    SE-12-20-3-5    5,819 Sq. Feet",T,2,Residential,I  Individual,99900,267200,0,367100,324 ROYAL AVE. N.W.,Land    R - Residential,,TV,2017
699620,"9311984 24 14ER    SE-12-20-3-5    5,227 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,83800,0,0,83800,326 ROYAL AVE. N.W.,Land    NR - Non Residential,,TV,2017
699630,"9311984 24 15MR    SE-12-20-3-5    6,534 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,95000,0,0,95000,328 ROYAL AVE. N.W.,Land    NR - Non Residential,,TV,2017
699640,"9311984 24 16ER    SE-12-20-3-5    4,791 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,78700,0,0,78700,330 ROYAL AVE. N.W.,Land    NR - Non Residential,,TV,2017
699650,"9311984 24 17MR    SE-12-20-3-5    7,405 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,98200,0,0,98200,332 ROYAL AVE. N.W.,Land    NR - Non Residential,,TV,2017
700000,954GV 7     SW-7-20-2-5    7.72 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,461700,2566400,0,3028100,207 MAIN ST. N.E.,Land    NR - Non Residential,,TV,2017
701000,5287HO B PARCEL    SW-7-20-2-5    18.90 Acres,T,7,Farmland,I  Individual,4400,0,0,4400,201 Seclusion Valley Drive N.E.,Land    F - Farmland,,TV,2017
701020,0715826 1 1    SW-7-20-2-5    2.57 Acres,T,2,Residential,I  Individual,208600,291600,0,500200,207 Seclusion Valley Drive N.W.,Land    R - Residential,,TV,2017
701030,"0815098 1 1    SW-7-20-2-5    12,282 Sq. Feet",T,1,Residential Vacant,I  Individual,142100,0,0,142100,300 Herron Point NE,Land    R - Residential,,TV,2017
701040,9910377  4MR    SW-7-20-2-5    4.52 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,292800,0,0,292800,205 Seclusion Valley Drive NE,Land    NR - Non Residential,,TV,2017
701045,"0815098 1 2    SW-7-20-2-5    10,796 Sq. Feet",T,2,Residential,I  Individual,139600,390300,0,529900,302 Herron Point NE,Land    R - Residential,,TV,2017
701050,"0815098 1 3    SW-7-20-2-5    8,456 Sq. Feet",T,2,Residential,I  Individual,130900,266000,0,396900,304 Herron Point NE,Land    R - Residential,,TV,2017
701055,"0815098 1 4    SW-7-20-2-5    11,253 Sq. Feet",T,2,Residential,I  Individual,140400,269400,0,409800,306 Herron Point NE,Land    R - Residential,,TV,2017
701060,"0815098 1 5    SW-7-20-2-5    16,603 Sq. Feet",T,1,Residential Vacant,I  Individual,149500,0,0,149500,308 Herron Point NE,Land    R - Residential,,TV,2017
701065,"0815098 1 6    SW-7-20-2-5    13,930 Sq. Feet",T,1,Residential Vacant,I  Individual,145000,0,0,145000,307 Herron Point NE,Land    R - Residential,,TV,2017
701070,"0815098 1 7    SW-7-20-2-5    10,796 Sq. Feet",T,1,Residential Vacant,I  Individual,139600,0,0,139600,305 Herron Point NE,Land    R - Residential,,TV,2017
701075,"0815098 1 8    SW-7-20-2-5    8,740 Sq. Feet",T,1,Residential Vacant,I  Individual,132200,0,0,132200,303 Herron Point NE,Land    R - Residential,,TV,2017
701080,"0815098 1 9    SW-7-20-2-5    9,757 Sq. Feet",T,1,Residential Vacant,I  Individual,137000,0,0,137000,301 Herron Point NE,Land    R - Residential,,TV,2017
701085,"0815098 1 10    SW-7-20-2-5    8,855 Sq. Feet",T,2,Residential,I  Individual,132800,331400,0,464200,309 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701090,"0815098 1 11    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,134300,369200,0,503500,311 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701095,"0815098 1 12    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,134300,285400,0,419700,313 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701100,"0815098 1 13    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,134300,339800,0,474100,401 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701105,"0815098 1 14    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,134300,279300,0,413600,403 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701110,"0815098 1 15    SW-7-20-2-5    10,942 Sq. Feet",T,2,Residential,I  Individual,139900,523300,0,663200,405 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701115,"0815098 1 16PUL    SW-7-20-2-5    15,600 Sq. Feet",T,1,Residential Vacant,M  Municipal,147800,0,0,147800,407 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701120,"0815098 1 17    SW-7-20-2-5    8,388 Sq. Feet",T,2,Residential,I  Individual,130600,328900,0,459500,410 Blakeman Point NE,Land    R - Residential,,TV,2017
701125,"0815098 1 18    SW-7-20-2-5    8,590 Sq. Feet",T,2,Residential,I  Individual,137000,359600,0,496600,412 Blakeman Point NE,Land    R - Residential,,TV,2017
701130,"0815098 1 19    SW-7-20-2-5    7,712 Sq. Feet",T,2,Residential,I  Individual,132700,422200,0,554900,414 Blakeman Point NE,Land    R - Residential,,TV,2017
701135,"0815098 1 20    SW-7-20-2-5    12,562 Sq. Feet",T,2,Residential,I  Individual,154500,436000,0,590500,416 Blakeman Point NE,Land    R - Residential,,TV,2017
701140,"0815098 1 21    SW-7-20-2-5    17,609 Sq. Feet",T,2,Residential,I  Individual,163800,381100,0,544900,418 Blakeman Point NE,Land    R - Residential,,TV,2017
701145,"0815098 1 22    SW-7-20-2-5    14,491 Sq. Feet",T,2,Residential,I  Individual,164100,565800,0,729900,420 Blakeman Point NE,Land    R - Residential,,TV,2017
701150,"0815098 1 23    SW-7-20-2-5    13,185 Sq. Feet",T,2,Residential,I  Individual,155700,505500,0,661200,421 Blakeman Point NE,Land    R - Residential,,TV,2017
701155,"0815098 1 24    SW-7-20-2-5    17,607 Sq. Feet",T,2,Residential,I  Individual,163800,376300,0,540100,423 Blakeman Point NE,Land    R - Residential,,TV,2017
701160,"0815098 1 25    SW-7-20-2-5    10,024 Sq. Feet",T,2,Residential,I  Individual,149800,480200,0,630000,425 Blakeman Point NE,Land    R - Residential,,TV,2017
701165,"0815098 1 26    SW-7-20-2-5    9,517 Sq. Feet",T,2,Residential,I  Individual,147200,438300,0,585500,427 Blakeman Point NE,Land    R - Residential,,TV,2017
701170,"0815098 1 27    SW-7-20-2-5    9,003 Sq. Feet",T,2,Residential,I  Individual,139000,306500,0,445500,429 Blakeman Point NE,Land    R - Residential,,TV,2017
701175,"0815098 1 28    SW-7-20-2-5    16,417 Sq. Feet",T,2,Residential,I  Individual,149200,366900,0,516100,431 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701180,"0815098 1 29    SW-7-20-2-5    11,514 Sq. Feet",T,2,Residential,I  Individual,140800,486200,0,627000,433 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701185,"0815098 1 30    SW-7-20-2-5    9,301 Sq. Feet",T,1,Residential Vacant,I  Individual,134900,0,0,134900,435 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701190,"0815098 1 31    SW-7-20-2-5    6,273 Sq. Feet",T,2,Residential,I  Individual,120700,288700,0,409400,437 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701195,"0815098 1 32    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,112600,311700,0,424300,439 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701200,"0815098 1 33    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,112600,298100,0,410700,441 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701205,"0815098 1 34    SW-7-20-2-5    5,941 Sq. Feet",T,2,Residential,I  Individual,118600,328600,0,447200,443 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701210,"0815098 1 35    SW-7-20-2-5    5,941 Sq. Feet",T,2,Residential,I  Individual,118600,299700,0,418300,445 Seclusion Valley Estates,Land    R - Residential,,TV,2017
701215,"0815098 1 36    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,112600,321100,0,433700,447 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701220,"0815098 1 37    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,112600,310000,0,422600,449 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701225,"0815098 1 38    SW-7-20-2-5    6,473 Sq. Feet",T,2,Residential,I  Individual,121600,307800,0,429400,451 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701230,"0815098 1 39    SW-20-20-2-5    8,317 Sq. Feet",T,2,Residential,I  Individual,130300,320400,0,450700,453 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701235,"0815098 1 40    SW-7-20-2-5    8,549 Sq. Feet",T,2,Residential,I  Individual,131300,300000,0,431300,454 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701240,"0815098 1 41    SW-7-20-2-5    6,568 Sq. Feet",T,2,Residential,I  Individual,122100,397300,0,519400,456 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701245,"0815098 1 42    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,122200,263600,0,385800,458 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701250,"0815098 1 43    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,122200,232500,0,354700,460 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701255,"0815098 1 44    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,122200,293000,0,415200,462 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701260,"0815098 1 45    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,122200,349700,0,471900,464 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701265,"0815098 1 46    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,122200,313400,0,435600,466 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701270,"0815098 1 47    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,122200,267200,0,389400,468 Seclusion Valley Estates NE,Land    R - Residential,,TV,2017
701275,"0815098 1 48    SW-7-20-2-5    6,280 Sq. Feet",T,2,Residential,I  Individual,120700,397600,0,518300,470 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701280,"0815098 1 49    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,122200,409200,0,531400,472 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701285,"0815098 1 50    SW-7-20-2-5    6,172 Sq. Feet",T,2,Residential,I  Individual,120200,399400,0,519600,474 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701290,"0815098 1 51    SW-7-20-2-5    5,721 Sq. Feet",T,2,Residential,I  Individual,115400,365900,0,481300,476 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701295,"0815098 1 52    SW-7-20-2-5    5,521 Sq. Feet",T,1,Residential Vacant,I  Individual,112600,0,0,112600,478 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
701300,"0815098 1 53    SW-7-20-2-5    14,421 Sq. Feet",T,2,Residential,I  Individual,145800,40900,0,186700,480 Seclusion Valley Drive NE,Land    R - Residential,,TV,2017
