Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1006290,"7910635 2 3    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,105500,196900,0,302400,105 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006300,"7910635 2 4    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,105500,193800,0,299300,201 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006310,"7910635 2 5    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,105500,196000,0,301500,203 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006320,"7910635 2 6    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,108700,196100,0,304800,205 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006330,"7910635 2 7    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,108700,200500,0,309200,207 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006340,"7910635 2 8    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,108700,190600,0,299300,209 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006350,"7910635 2 9    NE-1-20-3-5    6,270 Sq. Feet",T,2,Residential,I  Individual,113900,166800,0,280700,211 ROBERT ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006360,"0814709 2 9    NE-1-20-3-5    8,568 Sq. Feet",T,2,Residential,I  Individual,132800,356800,0,489600,318 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006365,"0814709 2 10    NE-1-20-3-5    6,202 Sq. Feet",T,2,Residential,I  Individual,121600,286600,0,408200,320 McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006370,"0814709 2 11    NE-1-20-3-5    3,572 Sq. Feet",T,2,Residential,I  Individual,85800,239100,0,324900,322A McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006375,"0814709 2 12    NE-1-20-3-5    3,808 Sq. Feet",T,2,Residential,I  Individual,91900,251300,0,343200,322B McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006380,"0814709 2 13    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,238400,0,322100,324A McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006385,"0814709 2 14    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,238400,0,322100,324B McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006390,"0814709 2 15    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,254400,0,338100,326A McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006395,"0814709 2 16    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,247600,0,331300,326B McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006400,"0814709 2 17    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,258800,0,342500,328A McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006405,"0814709 2 18    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,83700,223200,0,306900,328B McLeod Crescent SW,R    LAND & IMPROVEMENTS,,DV,2023
1006410,"0112321 2 11    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,111600,209700,0,321300,301 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006420,"0112321 2 12    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,111600,262100,0,373700,303 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006430,"0112321 2 13    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,111600,266300,0,377900,305 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006440,"0112321 2 14    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,111600,269500,0,381100,307 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006450,"0112321 2 15    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,111600,293800,0,405400,309 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006460,"0112321 2 16    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,111600,259100,0,370700,311 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006470,"0112321 1 27    NE-1-20-3-5    5,718 Sq. Feet",T,2,Residential,I  Individual,108600,262700,0,371300,302 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006480,"0112321 1 28    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,110200,278400,0,388600,304 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006490,"0112321 1 29    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,110200,241600,0,351800,306 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006500,"0112321 1 30    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,110200,271600,0,381800,308 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006510,"0112321 1 31    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,110200,266200,0,376400,310 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006520,"0112321 1 32    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,110200,269500,0,379700,312 ROBERT STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006530,"0112321 1 33    NE-1-20-3-5    6,113 Sq. Feet",T,2,Residential,I  Individual,113200,288800,0,402000,301 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006540,"0112321 1 34    NE-1-20-3-5    5,992 Sq. Feet",T,2,Residential,I  Individual,112600,247700,0,360300,303 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006550,"0112321 1 35    NE-1-20-3-5    5,992 Sq. Feet",T,2,Residential,I  Individual,112600,219700,0,332300,305 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006560,"0112321 1 36    NE-1-20-3-5    5,938 Sq. Feet",T,2,Residential,I  Individual,111800,327000,0,438800,307 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006570,"0112321 1 37    NE-1-20-3-5    5,533 Sq. Feet",T,2,Residential,I  Individual,106000,247200,0,353200,309 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006580,"0112321 1 38    NE-1-20-3-5    10,510 Sq. Feet",T,2,Residential,I  Individual,131700,358200,0,489900,311 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006590,"0112321 1 39    NE-1-20-3-5    10,764 Sq. Feet",T,2,Residential,I  Individual,132100,343900,0,476000,313 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006600,"0112321 1 40    NE-1-20-3-5    8,477 Sq. Feet",T,2,Residential,I  Individual,123900,325800,0,449700,315 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006610,"0112321 1 41    NE-1-20-3-5    8,181 Sq. Feet",T,2,Residential,I  Individual,122600,252600,0,375200,317 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006620,"0112321 1 42    NE-1-20-3-5    5,533 Sq. Feet",T,2,Residential,I  Individual,106000,291300,0,397300,319 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006630,"0112321 1 43    NE-1-20-3-5    5,954 Sq. Feet",T,2,Residential,I  Individual,112000,246500,0,358500,321 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006640,"0112321 1 44    NE-1-20-3-5    5,997 Sq. Feet",T,2,Residential,I  Individual,112700,261900,0,374600,323 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006650,"0112321 1 45    NE-1-20-3-5    5,997 Sq. Feet",T,2,Residential,I  Individual,112700,260200,0,372900,325 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006660,"0112321 1 46    NE-1-20-3-5    5,973 Sq. Feet",T,2,Residential,I  Individual,112300,267900,0,380200,327 RAYMOND CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006670,"0112321 1 47    NE-1-20-3-5    5,511 Sq. Feet",T,2,Residential,I  Individual,105700,236900,0,342600,301 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006680,"0112321 1 48    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,105500,265500,0,371000,303 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006690,"0112321 1 49    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,105500,283900,0,389400,305 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006700,"0112321 1 50    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,105500,313000,0,418500,307 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006710,"0112321 1 51    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,105500,303400,0,408900,309 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006720,"0112321 1 52    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,105500,301500,0,407000,311 JOHN STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006730,"0312990 1 53    NE-1-20-3-5    6,831 Sq. Feet",T,2,Residential,I  Individual,116500,335400,0,451900,313 John Street S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1006740,"0312990 1 54    NE-1-20-3-5    4,810 Sq. Feet",T,2,Residential,I  Individual,95600,306300,0,401900,315 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006750,"0312990 1 55    NE-1-20-3-5    4,864 Sq. Feet",T,2,Residential,I  Individual,96400,275400,0,371800,317 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006760,"0312990 1 56    NE-1-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,103100,277100,0,380200,319 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006770,"0312990 1 57    NE-1-20-3-5    4,782 Sq. Feet",T,2,Residential,I  Individual,95200,279800,0,375000,320 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006780,"0312990 1 58    NE-1-20-3-5    4,885 Sq. Feet",T,2,Residential,I  Individual,96700,293000,0,389700,322 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006790,"0312990 1 59    NE-1-20-3-5    5,624 Sq. Feet",T,2,Residential,I  Individual,107300,263900,0,371200,324 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006800,"0312990 1 60    NE-1-20-3-5    5,460 Sq. Feet",T,2,Residential,I  Individual,104900,292600,0,397500,326 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006810,"0312990 1 61MR    NE-1-20-3-5    26,050 Sq. Feet",E,28,Municipal Reserve,M  Municipal,156000,0,0,156000,318 John Street SW,NR  LAND,,DV,2023
1006820,"0312990 1 62    NE-1-20-3-5    6,165 Sq. Feet",T,2,Residential,I  Individual,113500,245600,0,359100,316 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006830,"0312990 1 63    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,110200,263700,0,373900,314 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006840,"0312990 2 17    NE-1-20-3-5    7,090 Sq. Feet",T,2,Residential,I  Individual,117600,285100,0,402700,313 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006850,"0312990 2 18    NE-1-20-3-5    7,199 Sq. Feet",T,2,Residential,I  Individual,118100,267000,0,385100,315 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006860,"0312990 2 19    NE-1-20-3-5    7,199 Sq. Feet",T,2,Residential,I  Individual,118100,252600,0,370700,317 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006870,"0312990 2 20    NE-1-20-3-5    7,090 Sq. Feet",T,2,Residential,I  Individual,117600,285600,0,403200,319 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006880,"0312990 4 6    NE-1-20-3-5    5,634 Sq. Feet",T,2,Residential,I  Individual,107400,251900,0,359300,411 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006890,"0312990 4 5    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,109000,278600,0,387600,409 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006900,"0312990 4 4    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,109000,232000,0,341000,407 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006910,"0312990 4 3    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,109000,243100,0,352100,405 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006920,"0312990 4 2    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,109000,245200,0,354200,403 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006930,"0312990 4 1    NE-1-20-3-5    7,120 Sq. Feet",T,2,Residential,I  Individual,117800,269100,0,386900,401 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006940,"0312990 5 1    NE-1-20-3-5    7,970 Sq. Feet",T,2,Residential,I  Individual,121600,272100,0,393700,323 John Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006945,"1112685 5 18    NE-1-20-3-5    16,733 Sq. Feet",T,1,Residential Vacant,I  Individual,151200,0,0,151200,321 John Street SW,R    LAND,,DV,2023
1006950,"0312990 2 21    NE-1-20-3-5    33,498 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,165400,0,0,165400,328 John Street SW,NR  LAND,,DV,2023
1006960,"0312990 5 5    NE-1-20-3-5    10,629 Sq. Feet",T,2,Residential,I  Individual,131900,277200,0,409100,403 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006970,"0312990 5 6    NE-1-20-3-5    8,380 Sq. Feet",T,2,Residential,I  Individual,123500,284700,0,408200,405 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006980,"0312990 5 7    NE-1-20-3-5    7,229 Sq. Feet",T,2,Residential,I  Individual,130100,350400,0,480500,407 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1006990,"0312990 5 8    NE-1-20-3-5    7,263 Sq. Feet",T,2,Residential,I  Individual,126700,354900,0,481600,409 Robert Street SW,R    LAND & IMPROVEMENTS,,DV,2023
1007000,"0312990 3 1    NE-1-20-3-5    10,470 Sq. Feet",T,2,Residential,I  Individual,131600,274500,0,406100,402 Sunrise Hill SW,R    LAND & IMPROVEMENTS,,DV,2023
1007010,"0312990 3 2    NE-1-20-3-5    5,903 Sq. Feet",T,2,Residential,I  Individual,111300,284700,0,396000,404 Sunrise Hill SW,R    LAND & IMPROVEMENTS,,DV,2023
1007020,"0312990 3 3    NE-1-20-3-5    5,544 Sq. Feet",T,2,Residential,I  Individual,106100,293700,0,399800,406 Sunrise Hill SW,R    LAND & IMPROVEMENTS,,DV,2023
1007030,"0312990 4 7    NE-1-20-3-5    6,085 Sq. Feet",T,2,Residential,I  Individual,113100,258300,0,371400,403 Sunrise Hill SW,R    LAND & IMPROVEMENTS,,DV,2023
1007040,"0312990 4 8    NE-1-20-3-5    5,495 Sq. Feet",T,2,Residential,I  Individual,105400,291400,0,396800,405 Sunrise Hill SW,R    LAND & IMPROVEMENTS,,DV,2023
1007050,"0614733 3 4    NE-1-20-3-5    5,491 Sq. Feet",T,2,Residential,I  Individual,113300,293700,0,407000,408 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007060,"0614733 4 9    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,252000,0,365300,407 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007070,"0614733 3 5    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,316900,0,430200,410 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007080,"0614733 4 10    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,259500,0,372800,409 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007090,"0614733 3 6    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,276100,0,389400,412 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007100,"0614733 4 11    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,256400,0,369700,411 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007110,"0614733 3 7    NE-1-20-3-5    8,243 Sq. Feet",T,2,Residential,I  Individual,131200,318800,0,450000,414 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007120,"0614733 4 12    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,265000,0,378300,413 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007140,"0614733 4 13    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,280300,0,393600,415 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007150,"0614733 3 8    NE-1-20-3-5    8,243 Sq. Feet",T,2,Residential,I  Individual,131200,315700,0,446900,418 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007160,"0614733 4 14    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,284600,0,397900,417 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007170,"0614733 3 9    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,282000,0,395300,420 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007180,"0614733 4 15    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,288500,0,401800,419 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007190,"0614733 3 10    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,323200,0,436500,422 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007200,"0614733 4 16    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,277300,0,390600,421 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007210,"0614733 3 11    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,321600,0,434900,424 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007220,"0614733 4 17    NE-1-20-3-5    5,366 Sq. Feet",T,2,Residential,I  Individual,111500,328400,0,439900,423 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007230,"0614733 3 12    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,292300,0,405600,502 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007240,"0614733 3 13    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,293500,0,406800,504 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007250,"0614733 3 43    NE-1-20-3-5    5,370 Sq. Feet",T,2,Residential,I  Individual,117100,326300,0,443400,501 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007260,"0614733 3 14    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,300100,0,413400,506 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007270,"0614733 3 42    NE-1-20-3-5    5,481 Sq. Feet",T,2,Residential,I  Individual,124400,366500,0,490900,503 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007280,"0614733 3 15    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,329300,0,442600,508 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007290,"0614733 3 41    NE-1-20-3-5    5,481 Sq. Feet",T,2,Residential,I  Individual,130100,369800,0,499900,505 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007300,"0614733 3 16    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,312400,0,425700,510 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007310,"0614733 3 40    NE-1-20-3-5    5,481 Sq. Feet",T,2,Residential,I  Individual,124400,275900,0,400300,507 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007320,"0614733 3 17    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,338300,0,451600,512 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007330,"0614733 3 39    NE-1-20-3-5    5,370 Sq. Feet",T,2,Residential,I  Individual,117100,352900,0,470000,509 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007340,"0614733 3 18    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,292100,0,405400,514 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007350,"0614733 3 38    NE-1-20-3-5    8,320 Sq. Feet",T,2,Residential,I  Individual,131600,344900,0,476500,615 SUNRISE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007360,"0614733 3 19    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,319300,0,432600,516 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007370,"0614733 3 37    NE-1-20-3-5    10,220 Sq. Feet",T,2,Residential,I  Individual,154000,323200,0,477200,613 SUNRISE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007380,"0614733 3 20    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,381900,0,495200,602 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007390,"0614733 3 36    NE-1-20-3-5    6,230 Sq. Feet",T,2,Residential,I  Individual,146000,408700,0,554700,611 SUNRISE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007400,"0614733 3 21    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,299300,0,412600,604 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007410,"0614733 3 35    NE-1-20-3-5    9,452 Sq. Feet",T,2,Residential,I  Individual,137000,391200,0,528200,609 SUNRISE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007420,"0614733 3 34    NE-1-20-3-5    9,370 Sq. Feet",T,2,Residential,I  Individual,163900,344800,0,508700,607 SUNRISE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007430,"0614733 3 33    NE-1-20-3-5    8,150 Sq. Feet",T,2,Residential,I  Individual,130800,368000,0,498800,605 SUNRISE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007440,"0614733 3 32    NE-1-20-3-5    6,700 Sq. Feet",T,2,Residential,I  Individual,123900,420100,0,544000,603 SUNRISE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007450,"0614733 3 22    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,366600,0,479900,606 Sunrise Hill S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007460,"0614733 3 31    NE-1-20-3-5    6,205 Sq. Feet",T,2,Residential,I  Individual,121600,381300,0,502900,624 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007470,"0614733 3 23    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,376600,0,489900,608 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007480,"0614733 3 30    NE-1-20-3-5    10,570 Sq. Feet",T,2,Residential,I  Individual,168800,415600,0,584400,622 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007490,"0614733 3 24    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,113300,312600,0,425900,610 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007500,"0614733 3 29    NE-1-20-3-5    9,958 Sq. Feet",T,2,Residential,I  Individual,167200,439500,0,606700,620 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007510,"0614733 3 25    NE-1-20-3-5    7,744 Sq. Feet",T,2,Residential,I  Individual,141800,389500,0,531300,612 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007520,"0614733 3 28    NE-1-20-3-5    11,169 Sq. Feet",T,2,Residential,I  Individual,177100,385500,0,562600,618 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007530,"0614733 3 26    NE-1-20-3-5    14,780 Sq. Feet",T,2,Residential,I  Individual,177500,404600,0,582100,614 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007540,"0614733 3 27    NE-1-20-3-5    11,886 Sq. Feet",T,2,Residential,I  Individual,171500,384400,0,555900,616 SUNRISE HILL S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007550,"0610785 6 16    NE-1-20-3-5    6,120 Sq. Feet",T,2,Residential,I  Individual,127200,313500,0,440700,526 Sunrise Way S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007560,"0610785 6 15    NE-1-20-3-5    6,159 Sq. Feet",T,2,Residential,I  Individual,121400,360000,0,481400,528 Sunrise Way S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007570,"0610785 6 14    NE-1-20-3-5    7,110 Sq. Feet",T,2,Residential,I  Individual,125900,268500,0,394400,530 Sunrise Way S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007580,"0610785 6 13    NE-1-20-3-5    7,545 Sq. Feet",T,2,Residential,I  Individual,127900,292800,0,420700,532 Sunrise Way S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007590,"0510162 6 12    NE-1-20-3-5    6,160 Sq. Feet",T,2,Residential,I  Individual,113400,291800,0,405200,534 SUNRISE WAY S.W.,R    LAND & IMPROVEMENTS,,DV,2023
1007600,"0510162 4 18    NE-1-20-3-5    5,362 Sq. Feet",T,2,Residential,I  Individual,103500,306500,0,410000,524 SUNRISE WAY S.W.,R    LAND & IMPROVEMENTS,,DV,2023
